Date,Entity,Category,Amount_USD,Z_Score,Country,Week_Ending_Date
2025-06-14,KR10,AP,-784.45,-3.9853595111080926,KR,2025-06-15
2025-04-12,KR10,AP,-783.8,-3.9816447331322142,KR,2025-04-13
2025-01-18,PH10,AP,-570.67,-3.9813693107526054,PH,2025-01-19
2025-09-22,TW10,AP,-650.27,-3.980378657255104,TW,2025-09-28
2025-08-01,MY10,AP,-597.48,-3.9791382763251626,MY,2025-08-03
2025-02-28,KR10,AP,-783.31,-3.9788443620427065,KR,2025-03-02
2025-02-27,VN20,AP,-673.36,-3.9784847357413367,VN,2025-03-02
2025-02-22,ID10,AP,-425.33,-3.978155262815482,ID,2025-02-23
2025-10-05,TW10,AP,-649.82,-3.9773099730639956,TW,2025-10-05
2025-06-21,TW10,AP,-649.81,-3.9772417800819704,TW,2025-06-22
2025-06-16,MY10,AP,-597.16,-3.9767706343153604,MY,2025-06-22
2025-05-26,VN20,Bank charges,-1.60284,-3.974836306864375,VN,2025-06-01
2025-10-10,ID10,AP,-424.92,-3.9739601711110275,ID,2025-10-12
2025-03-14,SS10,AP,-313.58,-3.973824739925794,SS,2025-03-16
2025-03-09,VN20,AP,-672.2,-3.970836287978929,VN,2025-03-09
2025-07-12,MY10,AP,-595.98,-3.9680399544042158,MY,2025-07-13
2025-06-23,KR10,AP,-781.04,-3.9658712143423336,KR,2025-06-29
2025-04-03,ID10,AP,-424.03,-3.964853752533063,ID,2025-04-06
2025-05-19,KR10,AP,-780.8,-3.964499604012779,KR,2025-05-25
2025-03-28,VN20,Bank charges,-1.5984,-3.96309525487875,VN,2025-03-30
2025-06-30,KR10,AR,881.53,3.961440390891267,KR,2025-07-06
2025-03-17,ID10,AP,-423.68,-3.9612725766877976,ID,2025-03-23
2025-10-25,TW10,AP,-647.42,-3.960943657378082,TW,2025-10-26
2025-07-31,KR10,AR,880.62,3.9569248577517224,KR,2025-08-03
2025-05-10,TH10,AP,-632.74,-3.95691060340646,TH,2025-05-11
2025-01-05,VN20,Other receipt,839.58,3.9560078276428237,VN,2025-01-05
2025-07-17,VN20,AP,-669.54,-3.9532976060409926,VN,2025-07-20
2025-07-03,ID10,Custom and Duty,-868.13,-3.952245471432031,ID,2025-07-06
2025-02-03,TW10,AP,-645.82,-3.95003278025414,TW,2025-02-09
2025-10-18,VN20,AP,-668.77,-3.948220619164222,VN,2025-10-19
2025-05-17,TW10,AP,-645.38,-3.947032289045056,TW,2025-05-18
2025-08-07,TW10,AP,-645.38,-3.947032289045056,TW,2025-08-10
2025-01-30,VN20,AP,-668.44,-3.9460447676456063,VN,2025-02-02
2025-08-04,TW10,AP,-645.07,-3.9449183066022924,TW,2025-08-10
2025-08-15,VN20,AP,-668.23,-3.9446601348610324,VN,2025-08-17
2025-09-27,KR10,AP,-777.08,-3.943239643904679,KR,2025-09-28
2025-05-05,TW10,AP,-644.69,-3.9423269732853563,TW,2025-05-11
2025-04-18,VN20,AP,-667.83,-3.9420227390808917,VN,2025-04-20
2025-04-28,KR10,AP,-776.85,-3.9419251840055223,KR,2025-05-04
2025-07-06,TW10,AP,-644.46,-3.9407585346987895,TW,2025-07-06
2025-07-20,KR10,AP,-776.48,-3.939810618080792,KR,2025-07-20
2025-01-17,PH10,AP,-565.23,-3.9390056647085254,PH,2025-01-19
2025-01-20,KR10,AP,-776.19,-3.938153255599247,KR,2025-01-26
2025-04-05,ID10,AP,-421.37,-3.9376368161090385,ID,2025-04-06
2025-01-12,MY10,AP,-591.79,-3.9370386418383707,MY,2025-01-12
2025-03-08,VN20,AP,-666.76,-3.934967705369015,VN,2025-03-09
2025-10-27,ID10,AP,-420.87,-3.9325208506158007,ID,2025-11-02
2025-08-10,TW10,AP,-643.25,-3.932507183873808,TW,2025-08-10
2025-10-20,TW10,AP,-643.25,-3.932507183873808,TW,2025-10-26
2025-05-23,MY10,AP,-591.0,-3.9311935256266723,MY,2025-05-25
2025-03-24,TH10,Other receipt,564.59,3.9306347460923905,TH,2025-03-30
2025-10-12,MY10,AP,-590.88,-3.930305659872997,MY,2025-10-12
2025-03-03,VN20,AP,-666.02,-3.9300885231757547,VN,2025-03-09
2025-03-10,ID10,Tax payable,-596.65,-3.9277043192033383,ID,2025-03-16
2025-05-17,PH10,AP,-563.29,-3.923898040935452,PH,2025-05-18
2025-05-05,ID10,AP,-419.58,-3.9193216596432476,ID,2025-05-11
2025-09-20,VN20,Bank charges,-1.58175,-3.9190663099326564,VN,2025-09-21
2025-01-03,TW10,AP,-641.03,-3.917368341864338,TW,2025-01-05
2025-04-06,TW10,AP,-640.55,-3.914095078727155,TW,2025-04-06
2025-05-22,KR10,AP,-771.89,-3.9135785705280557,KR,2025-05-25
2025-08-07,TW10,AP,-640.27,-3.9121856752304653,TW,2025-08-10
2025-10-17,TH10,AP,-626.31,-3.9120028929935105,TH,2025-10-19
2025-10-16,VN20,AP,-663.17,-3.911297078242252,VN,2025-10-19
2025-09-07,TH10,AP,-625.71,-3.9078124379005454,TH,2025-09-07
2025-10-09,TH10,AP,-625.71,-3.9078124379005454,TH,2025-10-12
2025-07-31,ID10,AP,-418.38,-3.907043342459476,ID,2025-08-03
2025-09-27,KR10,AR,870.18,3.9051202797551845,KR,2025-09-28
2025-03-06,TW10,AP,-638.86,-3.9025704647649917,TW,2025-03-09
2025-01-10,SS10,AP,-308.32,-3.902280055220088,SS,2025-01-12
2025-05-03,MY10,AP,-587.04,-3.901893955755373,MY,2025-05-04
2025-10-20,TW10,AP,-638.68,-3.9013429910885478,TW,2025-10-26
2025-08-08,PH10,AP,-560.33,-3.900847233529115,PH,2025-08-10
2025-08-14,VN20,AP,-661.5,-3.9002859508601646,VN,2025-08-17
2025-08-22,TW10,AP,-638.5,-3.9001155174121043,TW,2025-08-24
2025-07-07,TW10,AP,-637.84,-3.8956147805984784,TW,2025-07-13
2025-09-22,TW10,AP,-637.17,-3.8910458508028274,TW,2025-09-28
2025-07-04,KR10,AP,-767.75,-3.8899182923432347,KR,2025-07-06
2025-02-28,TH10,AP,-622.95,-3.8885363444729033,TH,2025-03-02
2025-10-20,TW10,AP,-636.68,-3.88770439468362,TW,2025-10-26
2025-10-11,TW10,AP,-636.68,-3.88770439468362,TW,2025-10-12
2025-10-20,TW10,AP,-636.68,-3.88770439468362,TW,2025-10-26
2025-10-02,PH10,Interest charges,969.73,3.887698314455535,PH,2025-10-05
2025-09-15,TW10,AP,-636.58,-3.887022464863374,TW,2025-09-21
2025-01-27,PH10,AP,-558.55,-3.886985599345573,PH,2025-02-02
2025-10-30,KR10,AP,-767.16,-3.8865464169497455,KR,2025-11-02
2025-07-19,VN20,Bank charges,-1.56774,-3.8820185310320694,VN,2025-07-20
2025-01-10,ID10,Tax payable,-590.23,-3.881934099836553,ID,2025-01-12
2025-08-18,TW10,AP,-635.6,-3.8803395526249593,TW,2025-08-24
2025-03-14,TW10,AP,-635.6,-3.8803395526249593,TW,2025-03-16
2025-02-24,MY10,AP,-583.92,-3.8788094461598037,MY,2025-03-02
2025-05-12,ID10,AP,-415.26,-3.8751197177816725,ID,2025-05-18
2025-07-12,VN20,AP,-657.26,-3.872329555590673,VN,2025-07-13
2025-09-29,ID10,AP,-414.95,-3.8719478191758654,ID,2025-10-05
2025-04-17,TW10,AP,-634.34,-3.871747236889855,TW,2025-04-20
2025-01-05,MY10,AP,-582.88,-3.871114609627947,MY,2025-01-05
2025-03-28,VN20,AP,-656.87,-3.869758094705036,VN,2025-03-30
2025-08-09,ID10,AP,-414.69,-3.869287517119382,ID,2025-08-10
2025-04-20,VN20,AP,-656.44,-3.866922894241385,VN,2025-04-20
2025-07-06,KR10,AR,861.96,3.8643316177694054,KR,2025-07-06
2025-06-05,KR10,AP,-763.14,-3.863571943929702,KR,2025-06-08
2025-02-20,VN20,Bank charges,-1.56066,-3.8632963130009377,VN,2025-02-23
2025-04-20,VN20,Bank charges,-1.56066,-3.8632963130009377,VN,2025-04-20
2025-10-03,PH10,AP,-555.44,-3.86276667669905,PH,2025-10-05
2025-01-04,KR10,AP,-762.98,-3.862657537043332,KR,2025-01-05
2025-02-27,KR10,AP,-762.71,-3.8611144754225832,KR,2025-03-02
2025-04-14,TW10,AP,-632.47,-3.8589951492512475,TW,2025-04-20
2025-06-30,TW10,AP,-632.34,-3.8581086404849274,TW,2025-07-06
2025-08-11,ID10,AP,-413.47,-3.8568045613158812,ID,2025-08-17
2025-10-17,ID10,Custom and Duty,-848.8,-3.856523243109737,ID,2025-10-19
2025-02-14,KR10,AP,-761.81,-3.855970936686752,KR,2025-02-16
2025-06-16,KR10,AP,-761.81,-3.855970936686752,KR,2025-06-22
2025-02-24,VN20,AP,-654.63,-3.8549886783362477,VN,2025-03-02
2025-03-06,KR10,AR,859.9,3.8541096416513145,KR,2025-03-09
2025-03-27,KR10,AP,-761.11,-3.851970406558884,KR,2025-03-30
2025-07-24,KR10,AP,-761.05,-3.851627503976495,KR,2025-07-27
2025-07-03,MY10,AP,-580.24,-3.8515815630470813,MY,2025-07-06
2025-03-31,PH10,AP,-553.47,-3.84742542987794,PH,2025-04-06
2025-04-05,KR10,AP,-759.67,-3.8437407445815546,KR,2025-04-06
2025-09-04,TW10,AP,-630.12,-3.8429697984754574,TW,2025-09-07
2025-01-10,KR10,AP,-759.43,-3.842369134252,KR,2025-01-12
2025-01-26,TH10,AP,-616.04,-3.840276269985581,TH,2025-01-26
2025-08-09,KR10,AP,-759.03,-3.8400831170360754,KR,2025-08-10
2025-06-07,VN20,AP,-652.0,-3.8376478010818227,VN,2025-06-08
2025-02-21,TW10,AP,-629.05,-3.8356731493988208,TW,2025-02-23
2025-02-21,PH10,AP,-551.81,-3.8344982878865466,PH,2025-02-23
2025-05-26,KR10,AP,-757.83,-3.8332250653883015,KR,2025-06-01
2025-02-10,KR10,AP,-757.67,-3.832310658501931,KR,2025-02-16
2025-10-20,TW10,AP,-628.38,-3.83110421960317,TW,2025-10-26
2025-03-29,TH10,AP,-614.65,-3.830568382353544,TH,2025-03-30
2025-03-17,ID10,Custom and Duty,-843.35,-3.829534823846597,ID,2025-03-23
2025-02-21,MY10,AP,-577.04,-3.8279051429490614,MY,2025-02-23
2025-02-13,TW10,AP,-627.89,-3.8277627634839626,TW,2025-02-16
2025-10-04,ID10,AP,-410.49,-3.826313406976184,ID,2025-10-05
2025-09-19,TW10,AP,-627.45,-3.824762272274879,TW,2025-09-21
2025-07-07,ID10,AP,-410.2,-3.8233461469901067,ID,2025-07-13
2025-04-14,TW10,AP,-627.22,-3.823193833688312,TW,2025-04-20
2025-09-20,KR10,AR,853.31,3.8214092423220825,KR,2025-09-21
2025-07-25,KR10,AP,-755.56,-3.820251917687928,KR,2025-07-27
2025-01-16,KR10,AP,-755.4,-3.8193375108015584,KR,2025-01-19
2025-04-03,KR10,AR,852.77,3.8187296951843304,KR,2025-04-06
2025-08-04,ID10,AP,-409.66,-3.81782090425741,ID,2025-08-10
2025-02-21,PH10,AP,-549.54,-3.8168208105850647,PH,2025-02-23
2025-07-17,TW10,AP,-626.11,-3.815624412683577,TW,2025-07-20
2025-02-08,KR10,AR,852.09,3.815355450640495,KR,2025-02-09
2025-04-07,TW10,AP,-625.82,-3.813646816204863,TW,2025-04-13
2025-09-29,ID10,Custom and Duty,-839.62,-3.811063850662833,ID,2025-10-05
2025-04-20,PH10,AP,-548.79,-3.8109802343841346,PH,2025-04-20
2025-03-28,VN20,Bank charges,-1.54063,-3.810329360011733,VN,2025-03-30
2025-04-21,VN20,Bank charges,-1.53957,-3.8075263160692194,VN,2025-04-27
2025-05-09,KR10,AP,-753.07,-3.806021460518797,KR,2025-05-11
2025-01-31,KR10,AR,850.2,3.8059770356583633,KR,2025-02-02
2025-07-14,TW10,AP,-624.61,-3.805395465379881,TW,2025-07-20
2025-07-24,TW10,AP,-623.99,-3.801167500494354,TW,2025-07-27
2025-10-24,TH10,AP,-610.22,-3.799628855583814,TH,2025-10-26
2025-10-05,ID10,AP,-407.82,-3.7989941512422947,ID,2025-10-05
2025-08-10,TW10,AP,-623.55,-3.7981670092852693,TW,2025-08-10
2025-09-04,TW10,AP,-623.55,-3.7981670092852693,TW,2025-09-07
2025-10-16,KR10,AP,-751.42,-3.796591639503107,KR,2025-10-19
2025-09-28,TW10,AP,-622.89,-3.7936662724716435,TW,2025-09-28
2025-08-10,TW10,AP,-622.89,-3.7936662724716435,TW,2025-08-10
2025-03-31,TW10,AP,-622.89,-3.7936662724716435,TW,2025-04-06
2025-05-18,VN20,AP,-645.27,-3.7932736170809553,VN,2025-05-18
2025-08-21,TH10,AP,-608.55,-3.787965422241726,TH,2025-08-24
2025-04-14,TW10,AP,-621.93,-3.787119746197278,TW,2025-04-20
2025-02-02,TW10,AP,-621.51,-3.784255640952243,TW,2025-02-02
2025-04-18,MY10,AP,-571.08,-3.7838078105165005,MY,2025-04-20
2025-09-18,TW10,AP,-620.8,-3.7794139392284936,TW,2025-09-21
2025-03-09,KR10,AP,-748.37,-3.779160758231681,KR,2025-03-09
2025-04-07,KR10,AR,844.5,3.7776929269820925,KR,2025-04-13
2025-09-01,ID10,AP,-405.7,-3.777302457550966,ID,2025-09-07
2025-07-12,TW10,AP,-620.45,-3.777027184857632,TW,2025-07-13
2025-06-16,TH10,AP,-606.77,-3.7755337387992607,TH,2025-06-22
2025-03-23,PH10,AP,-544.23,-3.775469531082479,PH,2025-03-23
2025-05-08,ID10,Other receipt,468.2,3.772464654701584,ID,2025-05-11
2025-10-25,KR10,AP,-746.88,-3.7706453441023613,KR,2025-10-26
2025-01-06,TW10,AP,-619.31,-3.7692531849068223,TW,2025-01-12
2025-07-14,TW10,AP,-619.31,-3.7692531849068223,TW,2025-07-20
2025-06-26,TW10,AP,-618.62,-3.7645478691471226,TW,2025-06-29
2025-08-28,VN20,AP,-640.41,-3.7612292583522455,VN,2025-08-31
2025-04-28,PH10,AP,-542.29,-3.760361907309406,PH,2025-05-04
2025-04-25,TW10,AP,-617.93,-3.7598425533874225,TW,2025-04-27
2025-03-24,TW10,AP,-617.81,-3.7590242376031267,TW,2025-03-30
2025-07-27,ID10,AP,-403.77,-3.757554830747068,ID,2025-07-27
2025-01-19,TW10,AP,-617.42,-3.756364711304166,TW,2025-01-19
2025-09-01,TW10,AP,-617.42,-3.756364711304166,TW,2025-09-07
2025-09-05,TW10,AP,-617.42,-3.756364711304166,TW,2025-09-07
2025-04-21,TW10,AP,-617.42,-3.756364711304166,TW,2025-04-27
2025-08-08,VN20,AP,-639.46,-3.7549654433744117,VN,2025-08-10
2025-09-04,PH10,AP,-541.27,-3.7524187236761413,PH,2025-09-07
2025-10-20,VN20,AP,-639.05,-3.752262112699767,VN,2025-10-26
2025-05-26,VN20,Bank charges,-1.51848,-3.7517563191375007,VN,2025-06-01
2025-02-24,KR10,AP,-743.47,-3.751157047336603,KR,2025-03-02
2025-08-08,ID10,AP,-402.83,-3.747936815619781,ID,2025-08-10
2025-06-14,VN20,AP,-638.29,-3.7472510607175,VN,2025-06-15
2025-03-23,TW10,AP,-616.01,-3.7467495008386917,TW,2025-03-23
2025-05-19,TW10,AP,-615.07,-3.740339360528376,TW,2025-05-25
2025-10-30,TH10,Bank charges,-25.09392,-3.738703715366151,TH,2025-11-02
2025-09-04,ID10,AP,-401.79,-3.7372956073938473,ID,2025-09-07
2025-03-06,TW10,AP,-614.34,-3.7353612728405774,TW,2025-03-09
2025-05-22,PH10,AP,-539.01,-3.734819120724005,PH,2025-05-25
2025-01-19,VN20,AP,-636.4,-3.7347893656563347,VN,2025-01-19
2025-07-12,MY10,AP,-564.37,-3.734161317123465,MY,2025-07-13
2025-10-16,VN20,Other receipt,796.59,3.7315747897004674,VN,2025-10-19
2025-10-11,TW10,AP,-613.47,-3.729428483404434,TW,2025-10-12
2025-10-30,ID10,AP,-400.86,-3.727779911576424,ID,2025-11-02
2025-07-28,ID10,AP,-400.81,-3.727268315027101,ID,2025-08-03
2025-03-03,ID10,AP,-400.5,-3.724096416421293,ID,2025-03-09
2025-09-07,KR10,AR,833.24,3.7218194070356354,KR,2025-09-07
2025-09-08,ID10,AP,-400.09,-3.719901324716838,ID,2025-09-14
2025-02-21,PH10,AP,-537.07,-3.719711496950932,PH,2025-02-23
2025-02-03,VN20,AP,-634.02,-3.719096860764498,VN,2025-02-09
2025-06-02,TW10,AP,-611.56,-3.7164036238377274,TW,2025-06-08
2025-10-31,KR10,AP,-737.3,-3.715895231780964,KR,2025-11-02
2025-05-05,PH10,AP,-536.57,-3.7158177794836456,PH,2025-05-11
2025-08-31,KR10,AR,831.84,3.714872432974797,KR,2025-08-31
2025-09-08,PH10,Tax payable,-958.56,-3.712252403462106,PH,2025-09-14
2025-07-26,VN20,AP,-632.56,-3.709470366166984,VN,2025-07-27
2025-10-20,TW10,AP,-610.43,-3.708697816868943,TW,2025-10-26
2025-07-24,TW10,AP,-610.43,-3.708697816868943,TW,2025-07-27
2025-05-04,KR10,AP,-735.73,-3.7069226142084597,KR,2025-05-04
2025-05-19,TW10,AP,-610.09,-3.706379255480106,TW,2025-05-25
2025-09-13,VN20,Bank charges,-1.50102,-3.705585425518354,VN,2025-09-14
2025-02-24,MY10,AP,-560.5,-3.7055276465674223,MY,2025-03-02
2025-04-19,VN20,AP,-631.86,-3.704854923551738,VN,2025-04-20
2025-07-21,ID10,AP,-398.45,-3.703120957899018,ID,2025-07-27
2025-01-05,TW10,AP,-609.53,-3.702560448486726,TW,2025-01-05
2025-08-17,TH10,AP,-596.19,-3.701642047326633,TH,2025-08-17
2025-01-06,ID10,AP,-398.24,-3.700972252391858,ID,2025-01-12
2025-07-25,ID10,Netting AP,-855.92,-3.6987581251137667,ID,2025-07-27
2025-08-23,TW10,AP,-608.92,-3.6984006765832227,TW,2025-08-24
2025-01-05,PH10,AP,-534.3,-3.698140302182163,PH,2025-01-05
2025-04-17,KR10,AP,-734.1,-3.6976070940535664,KR,2025-04-20
2025-02-23,VN20,Bank charges,-1.49739,-3.695986322205782,VN,2025-02-23
2025-04-19,VN20,Bank charges,-1.49739,-3.695986322205782,VN,2025-04-20
2025-01-13,VN20,Bank charges,-1.49739,-3.695986322205782,VN,2025-01-19
2025-10-24,MY10,AP,-558.61,-3.6915437609470296,MY,2025-10-26
2025-02-17,TW10,AP,-607.85,-3.691104027506587,TW,2025-02-23
2025-10-03,VN20,AP,-629.59,-3.6898877024994396,VN,2025-10-05
2025-04-04,KR10,AP,-732.09,-3.6861198575435448,KR,2025-04-06
2025-02-02,TW10,AP,-606.65,-3.68292086966363,TW,2025-02-02
2025-05-12,TW10,AP,-606.65,-3.68292086966363,TW,2025-05-18
2025-10-25,VN20,AP,-628.45,-3.6823711245260387,VN,2025-10-26
2025-03-13,KR10,AP,-731.27,-3.6814335222508987,KR,2025-03-16
2025-08-14,KR10,AP,-731.08,-3.680347664073335,KR,2025-08-17
2025-04-21,TW10,AP,-606.27,-3.6803295363466937,TW,2025-04-27
2025-07-19,TW10,AP,-606.27,-3.6803295363466937,TW,2025-07-20
2025-09-27,KR10,AR,824.56,3.678748167858437,KR,2025-09-28
2025-07-04,TH10,AP,-592.82,-3.6781056578878086,TH,2025-07-06
2025-07-07,KR10,AP,-730.68,-3.6780616468574094,KR,2025-07-13
2025-03-01,SS10,AP,-291.82,-3.67785281232196,SS,2025-03-02
2025-03-07,KR10,AP,-730.59,-3.6775472929838267,KR,2025-03-09
2025-06-30,KR10,AR,823.34,3.67269437617685,KR,2025-07-06
2025-01-10,MY10,AP,-555.91,-3.671566781489325,MY,2025-01-12
2025-01-27,ID10,AP,-395.35,-3.6714019718409436,ID,2025-02-02
2025-08-07,SS10,AP,-291.27,-3.6703719042253558,SS,2025-08-10
2025-05-31,PH10,AP,-530.26,-3.6666790650464858,PH,2025-06-01
2025-01-30,TW10,AP,-604.23,-3.6664181680136676,TW,2025-02-02
2025-09-04,TW10,AP,-603.86,-3.6638950276787563,TW,2025-09-07
2025-02-24,TW10,AP,-603.86,-3.6638950276787563,TW,2025-03-02
2025-10-20,TW10,AP,-603.86,-3.6638950276787563,TW,2025-10-26
2025-06-21,TW10,AP,-603.86,-3.6638950276787563,TW,2025-06-22
2025-08-10,TW10,AP,-603.86,-3.6638950276787563,TW,2025-08-10
2025-06-21,TW10,AP,-603.86,-3.6638950276787563,TW,2025-06-22
2025-01-04,KR10,AP,-728.15,-3.6636025879666856,KR,2025-01-05
2025-06-05,KR10,AP,-727.88,-3.6620595263459363,KR,2025-06-08
2025-10-13,PH10,AP,-529.49,-3.6606827401468642,PH,2025-10-19
2025-07-03,KR10,AR,820.85,3.660338686597216,KR,2025-07-06
2025-04-28,MY10,AP,-553.82,-3.6561031196128067,MY,2025-05-04
2025-07-04,KR10,AP,-726.62,-3.654858572115774,KR,2025-07-06
2025-03-20,ID10,AP,-393.66,-3.6541100084738005,ID,2025-03-23
2025-04-26,TW10,AP,-602.41,-3.654007045285183,TW,2025-04-27
2025-08-11,MY10,AP,-553.47,-3.6535135111645856,MY,2025-08-17
2025-09-27,KR10,AR,818.46,3.648479209450499,KR,2025-09-28
2025-04-27,KR10,AR,818.34,3.647883754530999,KR,2025-04-27
2025-05-26,TW10,AP,-601.38,-3.6469831681366456,TW,2025-06-01
2025-04-05,KR10,AP,-725.14,-3.646400308416852,KR,2025-04-06
2025-03-10,ID10,Tax payable,-557.15,-3.646096271697414,ID,2025-03-16
2025-07-21,TW10,AP,-600.83,-3.643232554125291,TW,2025-07-27
2025-01-31,VN20,Bank charges,-1.4763,-3.6402163252740634,VN,2025-02-02
2025-02-23,VN20,Bank charges,-1.4763,-3.6402163252740634,VN,2025-02-23
2025-02-24,VN20,Loan receipt,763.45,3.6377878378443294,VN,2025-03-02
2025-08-21,TW10,AP,-599.89,-3.6368224138149743,TW,2025-08-24
2025-03-31,KR10,AR,816.04,3.6364708685739067,KR,2025-04-06
2025-04-21,KR10,AP,-723.34,-3.636113230945191,KR,2025-04-27
2025-05-31,KR10,AR,815.92,3.6358754136544063,KR,2025-06-01
2025-06-20,KR10,AR,815.86,3.6355776861946563,KR,2025-06-22
2025-08-25,TW10,AP,-599.65,-3.635185782246383,TW,2025-08-31
2025-10-06,KR10,AR,815.64,3.6344860188422388,KR,2025-10-12
2025-01-25,KR10,AP,-722.94,-3.6338272137292664,KR,2025-01-26
2025-01-09,KR10,AP,-722.84,-3.633255709425285,KR,2025-01-12
2025-08-02,KR10,AP,-721.52,-3.625711852612733,KR,2025-08-03
2025-02-24,KR10,AP,-721.35,-3.6247402952959655,KR,2025-03-02
2025-03-02,MY10,AP,-549.46,-3.6238439972292547,MY,2025-03-02
2025-03-15,PH10,AP,-524.73,-3.6236145498582935,PH,2025-03-16
2025-05-11,KR10,AP,-721.07,-3.6231400832448184,KR,2025-05-11
2025-08-28,TW10,AP,-597.57,-3.6210016419852584,TW,2025-08-31
2025-09-18,PH10,AP,-524.32,-3.6204217015351188,PH,2025-09-21
2025-07-24,TW10,AP,-597.3,-3.6191604314705925,TW,2025-07-27
2025-05-08,TH10,AP,-584.38,-3.619159922913424,TH,2025-05-11
2025-09-22,MY10,AP,-548.81,-3.619034724396844,MY,2025-09-28
2025-04-18,TH10,AP,-584.3,-3.618601195567695,TH,2025-04-20
2025-07-31,KR10,AR,812.4,3.618408736015727,KR,2025-08-03
2025-02-08,ID10,AP,-390.13,-3.6179912920915407,ID,2025-02-09
2025-03-20,SS10,AP,-287.34,-3.616917415462347,SS,2025-03-23
2025-09-14,TW10,AP,-596.93,-3.616637291135681,TW,2025-09-14
2025-10-02,TW10,AP,-596.8,-3.6157507823693606,TW,2025-10-05
2025-08-02,VN20,AP,-618.31,-3.615513141499471,VN,2025-08-03
2025-09-26,TW10,AP,-596.75,-3.6154098174592377,TW,2025-09-28
2025-07-27,MY10,Non-Netting AP,-465.29,-3.6147844564602556,MY,2025-07-27
2025-08-02,ID10,AP,-389.75,-3.6141031583166803,ID,2025-08-03
2025-09-04,MY10,AP,-547.91,-3.612375731244276,MY,2025-09-07
2025-02-09,ID10,Tax payable,-552.15,-3.6104496834055246,ID,2025-02-09
2025-05-08,VN20,AP,-617.53,-3.6103702197281966,VN,2025-05-11
2025-05-04,VN20,AP,-617.44,-3.6097768056776656,VN,2025-05-04
2025-06-28,KR10,AP,-718.39,-3.607823767898122,KR,2025-06-29
2025-04-27,KR10,AP,-718.39,-3.607823767898122,KR,2025-04-27
2025-07-27,SS10,AP,-286.38,-3.6038598304210017,SS,2025-07-27
2025-03-29,TH10,AP,-582.05,-3.6028869889690736,TH,2025-03-30
2025-09-21,TW10,AP,-594.86,-3.6025213438565813,TW,2025-09-21
2025-06-23,MY10,AP,-546.56,-3.6023872415154234,MY,2025-06-29
2025-03-06,TW10,AP,-594.53,-3.6002709754497677,TW,2025-03-09
2025-07-17,PH10,AP,-520.94,-3.59410017145626,PH,2025-07-20
2025-08-18,VN20,AP,-615.02,-3.593820561207814,VN,2025-08-24
2025-01-03,MY10,AP,-545.14,-3.591880830096928,MY,2025-01-05
2025-07-04,KR10,AP,-715.41,-3.5907929396394827,KR,2025-07-06
2025-05-12,TW10,AP,-592.94,-3.589428291307851,TW,2025-05-18
2025-07-20,KR10,AP,-715.02,-3.588564072853956,KR,2025-07-20
2025-02-14,SS10,AP,-285.07,-3.5860416674999986,SS,2025-02-16
2025-07-25,KR10,AP,-714.42,-3.585135047030069,KR,2025-07-27
2025-10-31,KR10,AR,805.39,3.583624244468244,KR,2025-11-02
2025-07-04,PH10,AP,-519.43,-3.582341144705053,PH,2025-07-06
2025-09-11,KR10,AP,-713.43,-3.579477154420655,KR,2025-09-14
2025-09-06,TW10,AP,-591.41,-3.5789947650580807,TW,2025-09-07
2025-05-08,TH10,AP,-578.42,-3.577534735656631,TH,2025-05-11
2025-05-10,VN20,AP,-612.52,-3.5773368375819343,VN,2025-05-11
2025-06-13,VN20,AP,-612.48,-3.5770730980039205,VN,2025-06-15
2025-04-14,KR10,Other receipt,637.59,3.57638200125524,KR,2025-04-20
2025-10-20,PH10,AP,-518.62,-3.576033322408049,PH,2025-10-26
2025-10-20,TW10,AP,-590.74,-3.57442583526243,TW,2025-10-26
2025-05-17,VN20,Bank charges,-1.45112,-3.573630809733965,VN,2025-05-18
2025-05-23,VN20,AP,-611.9,-3.5732488741227164,VN,2025-05-25
2025-08-11,PH10,AP,-518.14,-3.5722953536394533,PH,2025-08-17
2025-02-01,ID10,AP,-385.43,-3.569901216455106,ID,2025-02-02
2025-05-02,PH10,AP,-517.63,-3.5683237618228207,PH,2025-05-04
2025-02-27,TH10,AP,-577.03,-3.567826848024594,TH,2025-03-02
2025-05-04,TW10,AP,-589.74,-3.5676065370599663,TW,2025-05-04
2025-07-21,TW10,Other receipt,880.07,3.5675321320491156,TW,2025-07-27
2025-01-25,TH10,AP,-576.82,-3.5663601887420566,TH,2025-01-26
2025-07-24,TW10,AP,-589.37,-3.5650833967250546,TW,2025-07-27
2025-06-21,TW10,AP,-589.37,-3.5650833967250546,TW,2025-06-22
2025-09-27,SS10,AP,-283.4,-3.5633269101884912,SS,2025-09-28
2025-06-13,VN20,AP,-610.07,-3.561182788428573,VN,2025-06-15
2025-03-24,KR10,AP,-710.13,-3.5606175123892765,KR,2025-03-30
2025-03-20,KR10,AP,-710.13,-3.5606175123892765,KR,2025-03-23
2025-09-27,ID10,AP,-384.47,-3.5600785627080893,ID,2025-09-28
2025-09-04,TW10,AP,-588.26,-3.5575139757203194,TW,2025-09-07
2025-10-13,PH10,Custom and Duty,-996.45,-3.5566782588281387,PH,2025-10-19
2025-08-25,PH10,AP,-515.78,-3.5539170071938595,PH,2025-08-31
2025-08-16,MY10,AP,-539.81,-3.5524447928711633,MY,2025-08-17
2025-10-24,TW10,AP,-587.49,-3.5522631161044225,TW,2025-10-26
